sector,url_path,canonical,title,description,h1,word_count,jsonld_types,has_breadcrumblist,has_faqpage,has_article,has_webpage,og_image_per_page,og_image_url,internal_links,external_links,first_commit_date,last_commit_date
books,books/in-praise-of-idleness/,https://frqncy.network/books/in-praise-of-idleness/,In Praise of Idleness — FRQNCY Network,"A philosopher&#39;s defence of leisure, rest, and the right to do nothing. Radical in 1932, more radical now.",In Praise of Idleness,25,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/in-tune-with-the-infinite/,https://frqncy.network/books/in-tune-with-the-infinite/,In Tune with the Infinite — FRQNCY Network,The 1897 New Thought classic on aligning with the infinite supply of the universe — one of the best-selling spiritual books of its era.,In Tune with the Infinite,16,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/inside-jokes/,https://frqncy.network/books/inside-jokes/,Inside Jokes — FRQNCY Network,Why things are funny — a cognitive science account of humour. Rigorous and actually amusing.,Inside Jokes,20,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/introduction-to-kashmir-shaivism/,https://frqncy.network/books/introduction-to-kashmir-shaivism/,Introduction to Kashmir Shaivism — FRQNCY Network,The philosophical foundation of Siddha Yoga — the non-dual philosophy of Shiva consciousness that underpins the entire tradition.,Introduction to Kashmir Shaivism,18,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/it-works/,https://frqncy.network/books/it-works/,It Works! — FRQNCY Network,The famous little red book — three simple steps to making your dreams come true. 60 pages. Wildly effective.,It Works!,16,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/jonathan-livingston-seagull/,https://frqncy.network/books/jonathan-livingston-seagull/,Jonathan Livingston Seagull — FRQNCY Network,The beloved fable of a seagull who dares to pursue perfection over convention — a parable of spiritual aspiration and self-belief.,Jonathan Livingston Seagull,17,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/karmic-management/,https://frqncy.network/books/karmic-management/,Karmic Management — FRQNCY Network,Ancient Tibetan business wisdom — how the seeds you plant in others&#39; minds determine every outcome in your own life.,Karmic Management,17,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,10,4,2026-04-24,2026-04-29
books,books/let-my-people-go-surfing/,https://frqncy.network/books/let-my-people-go-surfing/,Let My People Go Surfing — FRQNCY Network,The philosophy behind Patagonia. The blueprint for building a company with genuine values.,Let My People Go Surfing,21,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/letting-go/,https://frqncy.network/books/letting-go/,Letting Go — FRQNCY Network,The mechanism of surrender — releasing the emotional energy behind every problem. The most powerful inner technology Dr. Hawkins ever taught.,Letting Go,16,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,10,4,2026-04-24,2026-04-29
books,books/life-after-life/,https://frqncy.network/books/life-after-life/,Life After Life — FRQNCY Network,The 1975 book that created the field — Moody&#39;s collection of NDE accounts that gave the modern world its first systematic look at what happens when we die.,Life After Life,17,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/light-on-yoga/,https://frqncy.network/books/light-on-yoga/,Light on Yoga — FRQNCY Network,"The definitive guide to yoga asana. Every posture, described and photographed by the master.",Light on Yoga,19,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/limitless-mind/,https://frqncy.network/books/limitless-mind/,Limitless Mind — FRQNCY Network,The Stanford Research Institute physicist who co-founded the US government&#39;s remote viewing programme explains the science of non-local consciousness.,Limitless Mind,15,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/living-architecture/,https://frqncy.network/books/living-architecture/,Living Architecture — FRQNCY Network,How the principles of sacred proportion manifest in ancient and modern buildings.,Living Architecture,17,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/lost-connections/,https://frqncy.network/books/lost-connections/,Lost Connections — FRQNCY Network,Why depression and anxiety really happen — and the nine real solutions. A challenge to pharmaceutical orthodoxy.,Lost Connections,19,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/mans-search-for-meaning/,https://frqncy.network/books/mans-search-for-meaning/,Man&#39;s Search for Meaning — FRQNCY Network,One of the most important books ever written. Meaning as the root of psychological survival.,Man&#39;s Search for Meaning,21,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,10,4,2026-04-24,2026-04-29
books,books/many-lives-many-masters/,https://frqncy.network/books/many-lives-many-masters/,"Many Lives, Many Masters — FRQNCY Network",A Yale-trained psychiatrist&#39;s account of past-life regression and what it suggests about the soul&#39;s journey.,"Many Lives, Many Masters",16,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/masters-of-doom/,https://frqncy.network/books/masters-of-doom/,Masters of Doom — FRQNCY Network,The story of id Software and the birth of the first-person shooter. The book that explained gaming culture.,Masters of Doom,18,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/meditate-happiness-lies-within-you/,https://frqncy.network/books/meditate-happiness-lies-within-you/,Meditate: Happiness Lies Within You — FRQNCY Network,"The Master&#39;s most direct and accessible teaching on meditation — where to look, what to expect, and how to sustain the journey inward.",Meditate: Happiness Lies Within You,18,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,10,4,2026-04-24,2026-04-29
books,books/meditations/,https://frqncy.network/books/meditations/,Meditations — FRQNCY Network,"The Roman emperor&#39;s private journal — Stoic philosophy at its most intimate and enduring. A daily companion for 2,000 years.",Meditations,17,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/merriam-websters-collegiate-cook/,https://frqncy.network/books/merriam-websters-collegiate-cook/,Merriam-Webster&#39;s Collegiate Cook — FRQNCY Network,The science of cooking explained as engineering. Understanding why recipes work.,Merriam-Webster&#39;s Collegiate Cook,16,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/mind-trek/,https://frqncy.network/books/mind-trek/,Mind Trek — FRQNCY Network,The memoir of the US Army&#39;s most decorated remote viewer — Stargate Project veteran Joe McMoneagle on what remote viewing can and cannot do.,Mind Trek,18,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/molecules/,https://frqncy.network/books/molecules/,Molecules — FRQNCY Network,A stunning visual journey through the molecules that make up our world. Chemistry as art.,Molecules,17,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/more-natural-cures-revealed/,https://frqncy.network/books/more-natural-cures-revealed/,More Natural Cures Revealed — FRQNCY Network,The follow-up to Natural Cures — additional suppressed remedies and health information Trudeau argues the medical establishment actively conceals.,More Natural Cures Revealed,18,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,10,4,2026-04-24,2026-04-29
books,books/my-lord-loves-a-pure-heart/,https://frqncy.network/books/my-lord-loves-a-pure-heart/,My Lord Loves a Pure Heart — FRQNCY Network,"The yoga of divine virtues — courage, contentment, and compassion as spiritual practices in the Siddha tradition.",My Lord Loves a Pure Heart,18,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,10,4,2026-04-24,2026-04-29
books,books/natural-cures-they-dont-want-you-to-know-about/,https://frqncy.network/books/natural-cures-they-dont-want-you-to-know-about/,Natural Cures They Don&#39;t Want You to Know About — FRQNCY Network,The controversial bestseller on suppressed natural health remedies — a polarising but widely read entry point into questioning conventional medicine.,Natural Cures They Don&#39;t Want You to Know About,18,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,10,4,2026-04-24,2026-04-29
books,books/never-split-the-difference/,https://frqncy.network/books/never-split-the-difference/,Never Split the Difference — FRQNCY Network,FBI hostage negotiation tactics applied to everyday negotiations — empathy and emotional intelligence as the ultimate leverage.,Never Split the Difference,17,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/neville-goddard-the-complete-reader/,https://frqncy.network/books/neville-goddard-the-complete-reader/,Neville Goddard: The Complete Reader — FRQNCY Network,"The most direct and radical manifestation teacher of the 20th century — imagination as the only reality, desire as prayer.",Neville Goddard: The Complete Reader,16,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,10,4,2026-04-24,2026-04-29
books,books/no-impact-man/,https://frqncy.network/books/no-impact-man/,No Impact Man — FRQNCY Network,"One man&#39;s year of living without environmental impact in New York City. Funny, honest, and instructive.",No Impact Man,16,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/noma-guide-to-fermentation/,https://frqncy.network/books/noma-guide-to-fermentation/,Noma Guide to Fermentation — FRQNCY Network,"The world&#39;s best restaurant shares its fermentation techniques. Demanding, beautiful, and extraordinary.",Noma Guide to Fermentation,16,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,9,4,2026-04-24,2026-04-29
books,books/nonviolent-communication/,https://frqncy.network/books/nonviolent-communication/,Nonviolent Communication — FRQNCY Network,"The complete framework for compassionate connection — observation, feeling, need, request. Learning to speak from needs rather than judgements. Simple, pro",Nonviolent Communication,36,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,11,4,2026-04-24,2026-04-29
books,books/omnivores-dilemma/,https://frqncy.network/books/omnivores-dilemma/,Omnivore&#39;s Dilemma — FRQNCY Network,"Four meals, traced from field to plate. The book that made a generation think about where food comes from.",Omnivore&#39;s Dilemma,21,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,10,4,2026-04-24,2026-04-29
books,books/on-dialogue/,https://frqncy.network/books/on-dialogue/,On Dialogue — FRQNCY Network,The physicist David Bohm on creating conditions for genuine collective thinking through suspension of assumption. Foundational for facilitation and dialogu,On Dialogue,34,WebSite|Book|ListItem|BreadcrumbList,True,False,False,False,False,https://frqncy.network/og-image.png,10,4,2026-04-24,2026-04-29
